eachBSPos, totalGridNum, benchmarkPrice, priceGrides, cashGrides, share, initCash, stepPercent, lowLimitPrice, highLimitPrice, cashUsageRate, maxPortfolio, maxPortfolioPrint
7900, 4, 0.948, 0.906 0.933 0.961 0.99, 7157.4 14528.1 22120.0 29941.0, 159652.SZ, 35000, 0.0301, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 3.01%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.95, 0.907 0.935 0.963 0.992, 7165.3 14551.8 22159.5 29996.3, 159652.SZ, 35000, 0.0304, 0.88, 1, 0.9, 36542.39599999998, Share: 159652.SZ; FinalPortfolioValue: 36542.40; Net: 1542.40; Percent: 4.41%; eachBSPos: 7900(stocks); stepPercent: 3.04%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15800(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.95, 0.907 0.935 0.964 0.993, 7165.3 14551.8 22167.4 30012.1, 159652.SZ, 35000, 0.0305, 0.88, 1, 0.9, 36542.39599999998, Share: 159652.SZ; FinalPortfolioValue: 36542.40; Net: 1542.40; Percent: 4.41%; eachBSPos: 7900(stocks); stepPercent: 3.05%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15800(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.949, 0.907 0.934 0.962 0.991, 7165.3 14543.9 22143.7 29972.6, 159652.SZ, 35000, 0.0302, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 3.02%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.949, 0.907 0.934 0.962 0.991, 7165.3 14543.9 22143.7 29972.6, 159652.SZ, 35000, 0.0303, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 3.03%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.0307, 0.88, 1, 0.9, 36522.872, Share: 159652.SZ; FinalPortfolioValue: 36522.87; Net: 1522.87; Percent: 4.35%; eachBSPos: 7800(stocks); stepPercent: 3.07%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.95, 0.907 0.935 0.964 0.993, 7165.3 14551.8 22167.4 30012.1, 159652.SZ, 35000, 0.0306, 0.88, 1, 0.9, 36542.39599999998, Share: 159652.SZ; FinalPortfolioValue: 36542.40; Net: 1542.40; Percent: 4.41%; eachBSPos: 7900(stocks); stepPercent: 3.06%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15800(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.0308, 0.88, 1, 0.9, 36522.872, Share: 159652.SZ; FinalPortfolioValue: 36522.87; Net: 1522.87; Percent: 4.35%; eachBSPos: 7800(stocks); stepPercent: 3.08%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.0309, 0.88, 1, 0.9, 36522.872, Share: 159652.SZ; FinalPortfolioValue: 36522.87; Net: 1522.87; Percent: 4.35%; eachBSPos: 7800(stocks); stepPercent: 3.09%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 7/7; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.0311, 0.88, 1, 0.9, 36333.566000000006, Share: 159652.SZ; FinalPortfolioValue: 36333.57; Net: 1333.57; Percent: 3.81%; eachBSPos: 7800(stocks); stepPercent: 3.11%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 6/6; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.031, 0.88, 1, 0.9, 36333.566000000006, Share: 159652.SZ; FinalPortfolioValue: 36333.57; Net: 1333.57; Percent: 3.81%; eachBSPos: 7800(stocks); stepPercent: 3.10%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 6/6; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.95, 0.907 0.935 0.964 0.994, 7074.6 14367.6 21886.8 29640.0, 159652.SZ, 35000, 0.0312, 0.88, 1, 0.9, 36333.566000000006, Share: 159652.SZ; FinalPortfolioValue: 36333.57; Net: 1333.57; Percent: 3.81%; eachBSPos: 7800(stocks); stepPercent: 3.12%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 6/6; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.952, 0.908 0.936 0.965 0.995, 7082.4 14383.2 21910.2 29671.2, 159652.SZ, 35000, 0.0313, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.13%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.952, 0.908 0.937 0.967 0.997, 7082.4 14391.0 21933.6 29710.2, 159652.SZ, 35000, 0.0315, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.15%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0316, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.16%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.952, 0.908 0.937 0.966 0.996, 7082.4 14391.0 21925.8 29694.6, 159652.SZ, 35000, 0.0314, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.14%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0318, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.18%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0317, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.17%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0319, 0.88, 1, 0.9, 35988.727999999996, Share: 159652.SZ; FinalPortfolioValue: 35988.73; Net: 988.73; Percent: 2.82%; eachBSPos: 7800(stocks); stepPercent: 3.19%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 15600(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.032, 0.88, 1, 0.9, 36244.022, Share: 159652.SZ; FinalPortfolioValue: 36244.02; Net: 1244.02; Percent: 3.55%; eachBSPos: 7800(stocks); stepPercent: 3.20%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 7800(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0321, 0.88, 1, 0.9, 36244.022, Share: 159652.SZ; FinalPortfolioValue: 36244.02; Net: 1244.02; Percent: 3.55%; eachBSPos: 7800(stocks); stepPercent: 3.21%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 7800(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0322, 0.88, 1, 0.9, 36244.022, Share: 159652.SZ; FinalPortfolioValue: 36244.02; Net: 1244.02; Percent: 3.55%; eachBSPos: 7800(stocks); stepPercent: 3.22%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 7800(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.953, 0.908 0.937 0.967 0.998, 7082.4 14391.0 21933.6 29718.0, 159652.SZ, 35000, 0.0323, 0.88, 1, 0.9, 36244.022, Share: 159652.SZ; FinalPortfolioValue: 36244.02; Net: 1244.02; Percent: 3.55%; eachBSPos: 7800(stocks); stepPercent: 3.23%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 7800(stocks); currentPrice: 0.88(RMB)
7800, 4, 0.954, 0.909 0.938 0.968 0.999, 7090.2 14406.6 21957.0 29749.2, 159652.SZ, 35000, 0.0324, 0.88, 1, 0.9, 36244.022, Share: 159652.SZ; FinalPortfolioValue: 36244.02; Net: 1244.02; Percent: 3.55%; eachBSPos: 7800(stocks); stepPercent: 3.24%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 5/5; OpenInterest: 7800(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0325, 0.88, 1, 0.9, 36706.543, Share: 159652.SZ; FinalPortfolioValue: 36706.54; Net: 1706.54; Percent: 4.88%; eachBSPos: 10700(stocks); stepPercent: 3.25%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0326, 0.88, 1, 0.9, 36706.543, Share: 159652.SZ; FinalPortfolioValue: 36706.54; Net: 1706.54; Percent: 4.88%; eachBSPos: 10700(stocks); stepPercent: 3.26%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0327, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.27%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0328, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.28%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0329, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.29%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.033, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.30%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0331, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.31%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0332, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.32%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0333, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.33%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0334, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.34%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.94, 0.909 0.939 0.97, 9726.3 19773.6 30152.6, 159652.SZ, 35000, 0.0335, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.35%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0336, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.36%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0337, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.37%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0338, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.38%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0339, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.39%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.034, 0.88, 1, 0.9, 36919.901000000005, Share: 159652.SZ; FinalPortfolioValue: 36919.90; Net: 1919.90; Percent: 5.49%; eachBSPos: 10700(stocks); stepPercent: 3.40%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/5; OpenInterest: 10700(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0341, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.41%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0342, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.42%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0343, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.43%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0344, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.44%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.973, 9737.0 19805.7 30216.8, 159652.SZ, 35000, 0.0345, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.45%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.942, 0.91 0.941 0.974, 9737.0 19805.7 30227.5, 159652.SZ, 35000, 0.0346, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.46%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0347, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.47%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0348, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.48%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0349, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.49%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.035, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.50%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0351, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.51%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0352, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.52%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0353, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.53%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0354, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.54%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.977, 9747.7 19837.8 30291.7, 159652.SZ, 35000, 0.0356, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.56%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.943 0.976, 9747.7 19837.8 30281.0, 159652.SZ, 35000, 0.0355, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.55%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.946, 0.912 0.945 0.979, 9667.2 19684.2 30061.6, 159652.SZ, 35000, 0.0358, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.58%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10700, 3, 0.944, 0.911 0.944 0.978, 9747.7 19848.5 30313.1, 159652.SZ, 35000, 0.0357, 0.88, 1, 0.9, 36735.433000000005, Share: 159652.SZ; FinalPortfolioValue: 36735.43; Net: 1735.43; Percent: 4.96%; eachBSPos: 10700(stocks); stepPercent: 3.57%; benchmarkPrice: 0.94(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21400(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.946, 0.912 0.945 0.979, 9667.2 19684.2 30061.6, 159652.SZ, 35000, 0.0359, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.59%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
10600, 3, 0.946, 0.912 0.945 0.979, 9667.2 19684.2 30061.6, 159652.SZ, 35000, 0.036, 0.88, 1, 0.9, 36719.21399999999, Share: 159652.SZ; FinalPortfolioValue: 36719.21; Net: 1719.21; Percent: 4.91%; eachBSPos: 10600(stocks); stepPercent: 3.60%; benchmarkPrice: 0.95(RMB); totalGridNum: 3; Buy/Sell: 5/4; OpenInterest: 21200(stocks); currentPrice: 0.88(RMB)
